T,gyro_1f_roll[deg]
58.996356,359.5
59.096364,359.5
59.196387,359.5
59.296367,359.5
59.396368,359.5
59.496385,359.5
59.596336,359.5
59.696393,359.5
59.79634,359.4
59.896355,359.4
59.996342,359.5
60.09639,359.5
60.196374,359.5
60.296341,359.5
60.396816,359.5
60.496331,359.6
60.596319,359.6
60.696864,359.6
60.79634,359.6
60.896342,359.6
60.996329,359.7
61.095542,359.7
61.196347,359.7
61.296354,359.7
61.396366,359.6
61.496318,359.5
61.595551,359.4
61.696348,359.4
61.796296,359.4
61.895543,359.4
61.99635,359.4
62.096345,359.5
62.195562,359.5
62.296838,359.6
62.395528,359.7
62.495506,359.8
62.596842,359.9
62.695524,0.0
62.796344,0.0
62.896359,0.0
62.995578,0.0
63.09556,0.0
63.195544,0.0
63.296384,0.0
63.395564,359.9
63.495555,359.8
63.596388,359.7
63.695506,359.6
63.79634,359.6
63.896354,359.6
63.995534,359.6
64.095529,359.6
64.196041,359.6
64.295533,359.7
64.395559,359.8
64.496026,359.9
64.595511,0.0
64.695528,0.1
64.795542,0.2
